date,tic,close,high,low
2020-12-15,CRM,216.40605,218.36221,214.48922
2020-12-15,CSCO,38.032974,38.10101,37.539701
2020-12-15,IBM,95.928352,95.928352,94.031575
2020-12-15,INTC,45.806957,46.114326,45.391106
2020-12-15,MSFT,204.5553,205.78761,202.74981
2020-12-15,NKE,127.80462,127.85047,125.84249
2020-12-15,VZ,42.727669,42.861746,42.318388
2020-12-15,WMT,45.159622,45.40158,44.936273
2020-12-16,AAPL,124.0792,124.62285,122.86569
2020-12-16,AMGN,192.36752,194.75906,192.08963
2020-12-16,CRM,219.81706,220.1906,216.50438
2020-12-16,CSCO,38.032974,38.39017,37.871383
2020-12-16,IBM,95.638878,96.415872,95.440821
2020-12-16,INTC,46.213772,46.521141,45.816002
2020-12-16,MSFT,209.47502,210.26791,205.11892
2020-12-16,NKE,126.84187,128.81318,126.03502
2020-12-16,VZ,42.276043,42.6571,42.106684
2020-12-16,WMT,45.113079,45.565979,45.004509
2020-12-17,AAPL,124.94322,125.79754,124.30248
2020-12-17,AMGN,194.72537,194.84326,192.69593
2020-12-17,CRM,222.07796,222.87418,220.68211
2020-12-17,CSCO,38.118008,38.21156,37.930904
2020-12-17,IBM,95.638878,96.050226,95.151352
2020-12-17,INTC,45.788879,46.394575,45.400148
2020-12-17,MSFT,209.60876,211.01304,208.17584
2020-12-17,NKE,128.82237,129.04243,127.21782
2020-12-17,VZ,42.346611,42.445406,42.064349
2020-12-17,WMT,45.320919,45.426386,45.026222
2020-12-18,AAPL,122.96276,125.33154,122.43852
2020-12-18,AMGN,192.40962,195.39904,191.36542
2020-12-18,CRM,223.56227,223.94565,220.5838
2020-12-18,CSCO,38.645294,38.755856,38.075482
2020-12-18,IBM,95.867401,96.286367,95.197052
2020-12-18,INTC,42.905041,45.816003,42.588633
2020-12-18,MSFT,208.81589,209.86671,206.36081
2020-12-18,NKE,125.87,129.40917,125.76914
2020-12-18,VZ,42.664158,42.889969,42.191367
2020-12-18,WMT,45.274391,45.655943,45.029327
2020-12-21,AAPL,124.48694,124.56461,119.84647
2020-12-21,AMGN,191.41594,191.94646,186.59076
2020-12-21,CRM,222.61859,223.5721,220.88853
2020-12-21,CSCO,38.169029,38.237065,37.480149
2020-12-21,IBM,93.993484,94.595273,92.721347
2020-12-21,INTC,41.91061,41.991973,40.898103
2020-12-21,MSFT,212.63699,213.98395,207.56443
2020-12-21,NKE,132.0498,135.65316,130.6653
2020-12-21,VZ,41.979671,42.431293,41.831481
2020-12-21,WMT,45.280594,45.497737,44.998308
2020-12-22,AAPL,128.03038,130.48653,125.86546
2020-12-22,AMGN,186.09395,190.71703,185.32764
2020-12-22,CRM,227.23866,227.92676,222.74639
2020-12-22,CSCO,38.007442,38.330621,37.794825
2020-12-22,IBM,94.161087,94.625762,93.246978
2020-12-22,INTC,41.738842,41.892528,41.377234
2020-12-22,MSFT,213.92662,215.54106,211.93008
2020-12-22,NKE,130.61034,131.54556,129.36337
2020-12-22,VZ,41.626842,41.930274,41.535106
2020-12-22,WMT,44.731529,45.361245,44.402713
2020-12-23,AAPL,127.13727,128.56434,126.96251
2020-12-23,AMGN,187.73601,188.27495,185.81604
2020-12-23,CRM,223.56227,229.21449,223.24772
2020-12-23,CSCO,37.743805,38.101,37.718289
2020-12-23,IBM,94.381966,95.379875,94.260086
2020-12-23,INTC,42.100452,42.516303,41.64844
2020-12-23,MSFT,211.13719,213.56361,210.92703
2020-12-23,NKE,129.97763,131.66471,129.92262
2020-12-23,VZ,41.605667,41.831478,41.556271
2020-12-23,WMT,44.427521,44.737724,44.142132
2020-12-24,AAPL,128.11775,129.56426,127.27315
2020-12-24,AMGN,187.7276,189.11706,187.18866
2020-12-24,CRM,221.94031,225.29232,221.00647
2020-12-24,CSCO,37.879887,37.922409,37.61624
2020-12-24,IBM,94.983757,95.296083,94.618117
2020-12-24,INTC,42.552471,42.570552,41.892533
2020-12-24,MSFT,212.78989,213.61143,211.30919
2020-12-24,NKE,129.83098,130.37194,129.37254
2020-12-24,VZ,41.520992,41.683294,41.393973
2020-12-24,WMT,44.514389,44.790473,44.415124
2020-12-28,AAPL,132.70001,133.33103,129.61283
2020-12-28,AMGN,188.33385,191.07065,187.81175
2020-12-28,CRM,220.81973,223.96531,218.27378
2020-12-28,CSCO,38.203053,38.560251,38.032961
2020-12-28,IBM,95.082794,96.43872,94.80856
2020-12-28,INTC,42.552471,43.067765,42.362627
2020-12-28,MSFT,214.90108,215.92323,213.04782
2020-12-28,NKE,130.59196,131.04124,129.31749
2020-12-28,VZ,41.619781,41.760914,41.386915
2020-12-28,WMT,45.047935,45.072754,44.461651
2020-12-29,AAPL,130.93312,134.73869,130.41859
2020-12-29,AMGN,191.04544,193.23489,189.6981
2020-12-29,CRM,218.67682,221.46852,217.10402
2020-12-29,CSCO,37.96492,38.483706,37.871368
2020-12-29,IBM,94.305809,95.585564,93.87922
2020-12-29,INTC,44.649799,45.80695,42.028129
2020-12-29,MSFT,214.12726,217.02177,213.58275
2020-12-29,NKE,129.80348,131.16963,128.75822
2020-12-29,VZ,41.499828,41.803262,41.379865
2020-12-29,WMT,44.762547,45.243367,44.542304
2020-12-30,AAPL,129.81668,132.02042,129.50601
2020-12-30,AMGN,191.29803,192.86433,190.8012
2020-12-30,CRM,218.61781,219.83673,217.81177
2020-12-30,CSCO,37.828846,38.322119,37.794826
2020-12-30,IBM,94.717155,95.105653,94.176304
2020-12-30,INTC,44.071236,44.469006,43.899472
2020-12-30,MSFT,211.76768,215.54107,211.56708
2020-12-30,NKE,129.81264,130.75703,128.9691
2020-12-30,VZ,41.027027,41.591554,40.970576
2020-12-30,WMT,44.725327,45.026222,44.650876
2020-12-31,AAPL,128.81671,130.80687,127.87503
2020-12-31,AMGN,193.61383,193.89172,190.2202
2020-12-31,CRM,218.74561,219.00118,216.42574
2020-12-31,CSCO,38.058491,38.135033,37.556714
2020-12-31,IBM,95.890244,96.004506,94.450518
2020-12-31,INTC,45.03854,45.373028,44.044113
2020-12-31,MSFT,212.47461,213.02868,209.85712
2020-12-31,NKE,129.71176,130.00516,128.70318
2020-12-31,VZ,41.457485,41.492768,40.942354
2020-12-31,WMT,44.716015,44.75324,44.312751
2021-01-04,AAPL,125.6325,129.7099,123.05985
2021-01-04,AMGN,190.86858,194.73378,188.35072
2021-01-04,CRM,216.56335,219.94486,212.05142
2021-01-04,CSCO,37.689804,38.041324,37.16681
2021-01-04,IBM,94.41246,95.920741,93.726877
2021-01-04,INTC,44.902927,46.457852,44.658844
2021-01-04,MSFT,207.95613,213.0287,205.2049
2021-01-04,NKE,128.45566,131.08711,126.8236
2021-01-04,VZ,41.528042,41.739742,41.238722
2021-01-04,WMT,45.454311,45.565984,44.756351
2021-01-05,AAPL,127.18581,127.89452,124.68112
2021-01-05,AMGN,191.79488,192.75486,188.92335
2021-01-05,CRM,217.75276,219.20759,214.2828
2021-01-05,CSCO,37.706955,37.784118,37.192537
2021-01-05,IBM,96.088318,96.499666,94.922826
2021-01-05,INTC,45.75272,45.951607,44.595569
2021-01-05,MSFT,208.15671,208.74899,206.05508
2021-01-05,NKE,129.49171,129.88598,127.08032
2021-01-05,VZ,41.337509,41.697394,41.252828
2021-01-05,WMT,45.212341,45.621814,44.821485
2021-01-06,AAPL,122.90452,127.22463,122.69094
2021-01-06,AMGN,196.418,196.65378,189.47074
2021-01-06,CRM,212.47411,216.71082,212.1104
2021-01-06,CSCO,38.067047,38.470007,37.629789
2021-01-06,IBM,98.487854,100.46081,96.530128
2021-01-06,INTC,46.19569,47.144919,45.382069
2021-01-06,MSFT,202.75938,206.8098,202.46325
2021-01-06,NKE,130.51862,131.63722,127.93299
2021-01-06,VZ,41.838535,42.01495,41.309291
2021-01-06,WMT,45.494633,45.941331,44.982796
2021-01-07,AAPL,127.09841,127.78769,124.12774
2021-01-07,AMGN,197.06642,198.20324,194.91908
2021-01-07,CRM,214.27293,216.90736,212.81811
2021-01-07,CSCO,38.547173,38.675779,37.869853
2021-01-07,IBM,98.259338,99.379128,97.703252
2021-01-07,INTC,47.181076,47.633089,46.376494
2021-01-07,MSFT,208.5293,209.53235,204.1541
2021-01-07,NKE,132.90253,133.53518,131.1146
2021-01-07,VZ,41.744389,41.908427,41.423445
2021-01-07,WMT,45.491531,45.835861,45.302309
2021-01-08,AAPL,128.19543,128.75851,126.42855
2021-01-08,AMGN,200.83054,201.14211,197.97584
2021-01-08,CRM,218.26393,218.53918,215.4919
2021-01-08,CSCO,38.632915,38.932992,37.938448
2021-01-08,IBM,97.90892,98.510709,96.728188
2021-01-08,INTC,46.692909,47.488449,46.349379
2021-01-08,MSFT,209.79984,210.71692,207.32565
2021-01-08,NKE,134.18619,134.61713,132.85669
2021-01-08,VZ,41.223751,41.623152,40.917069
2021-01-08,WMT,45.485325,45.6001,45.230956
2021-01-11,AAPL,125.21507,126.37033,124.74908
2021-01-11,AMGN,200.0558,202.39682,197.41162
2021-01-11,CRM,214.53839,216.82877,212.55274
2021-01-11,CSCO,38.890125,39.395971,38.598621
2021-01-11,IBM,97.946999,98.784936,97.246181
2021-01-11,INTC,46.593468,47.226286,46.3313
2021-01-11,MSFT,207.76505,209.12155,207.03902
2021-01-11,NKE,134.82799,134.87383,132.765
2021-01-11,VZ,40.981247,41.402043,40.860002
2021-01-11,WMT,45.69006,45.907203,45.289895
2021-01-12,AAPL,125.04031,125.90433,123.15694
2021-01-12,AMGN,199.23055,201.07473,198.18636
2021-01-12,CRM,211.85483,214.58755,210.44914
2021-01-12,CSCO,39.258797,39.378827,38.547181
2021-01-12,IBM,98.426926,98.914452,97.459491
2021-01-12,INTC,48.13031,48.681763,46.611547
2021-01-12,MSFT,205.31947,207.39246,203.78148
2021-01-12,NKE,132.99423,134.64463,132.37992
2021-01-12,VZ,40.838608,40.97412,40.432076
2021-01-12,WMT,46.211205,46.509001,46.009571
2021-01-13,AAPL,127.06928,127.61293,124.73935
2021-01-13,AMGN,200.19901,200.83899,198.07693
2021-01-13,CRM,214.46959,215.17735,211.86466
2021-01-13,CSCO,38.890125,39.413119,38.735799
2021-01-13,IBM,96.682495,98.838273,96.332083
2021-01-13,INTC,51.484245,54.467528,51.439045
2021-01-13,MSFT,206.66649,207.06771,204.36425
2021-01-13,NKE,131.15128,133.06758,130.59198
2021-01-13,VZ,40.695965,40.831474,40.567586
2021-01-13,WMT,45.7397,46.242229,45.733495
2021-01-14,AAPL,125.14713,127.17611,125.00149
2021-01-14,AMGN,203.49997,205.041,198.46425
2021-01-14,CRM,211.93346,215.76713,211.8843
2021-01-14,CSCO,38.710083,39.095895,38.452871
2021-01-14,IBM,98.244095,99.150586,97.162397
2021-01-14,INTC,53.563496,54.368078,52.28882
2021-01-14,MSFT,203.49492,207.73639,203.22744
2021-01-14,NKE,129.55591,132.85669,129.21665
2021-01-14,VZ,40.681702,40.959855,40.41068
2021-01-14,WMT,45.590801,45.910309,45.302309
2021-01-15,AAPL,123.42876,126.41885,123.29284
2021-01-15,AMGN,206.72519,207.86201,202.11894
2021-01-15,CRM,209.51529,214.16485,209.36785
2021-01-15,CSCO,38.950134,39.138756,38.478584
2021-01-15,IBM,97.802277,98.449768,97.253808
2021-01-15,INTC,52.053772,53.925104,51.981448
2021-01-15,MSFT,203.14148,204.91831,202.54921
2021-01-15,NKE,129.02409,130.54613,128.25391
2021-01-15,VZ,40.924194,41.009779,40.44634
2021-01-15,WMT,44.868023,45.258879,44.567124
2021-01-19,AAPL,124.09864,124.95296,123.23462
2021-01-19,AMGN,209.06622,209.68095,207.47467
2021-01-19,CRM,213.0737,213.58486,210.06574
2021-01-19,CSCO,38.74437,39.121613,38.384277
2021-01-19,IBM,98.282181,98.716387,97.573746
2021-01-19,INTC,52.424427,52.740834,51.619842
2021-01-19,MSFT,206.76199,207.27784,203.12236
2021-01-19,NKE,127.69462,129.48254,126.9061
2021-01-19,VZ,40.688828,41.066833,40.638903
2021-01-19,WMT,44.480263,45.001408,44.256917
2021-01-20,AAPL,128.17599,128.62257,124.79758
2021-01-20,AMGN,212.51036,213.34404,207.2557
2021-01-20,CRM,219.64015,220.81974,216.22916
2021-01-20,CSCO,38.872982,39.01016,38.701508
2021-01-20,IBM,99.089653,99.836173,97.931778
2021-01-20,INTC,53.039165,53.536382,52.514833
2021-01-20,MSFT,214.30879,215.69395,207.57402
2021-01-20,NKE,130.93123,131.30715,128.37311
2021-01-20,VZ,40.838608,40.931326,40.410681
2021-01-20,WMT,45.137897,45.184427,44.325161
2021-01-21,AAPL,132.87469,135.59296,129.69044
2021-01-21,AMGN,212.23248,212.82194,210.11884
2021-01-21,CRM,218.39172,220.91802,217.06469
2021-01-21,CSCO,38.675774,38.787232,38.341401
2021-01-21,IBM,100.28561,100.73505,99.066795
2021-01-21,INTC,56.46542,57.812419,52.632354
2021-01-21,MSFT,214.9106,216.18113,212.47462
2021-01-21,NKE,129.84013,131.85728,129.40003
2021-01-21,VZ,40.845741,41.016911,40.688833
2021-01-21,WMT,44.933167,45.206148,44.734636
2021-01-22,AAPL,135.01054,135.76777,131.07876
2021-01-22,AMGN,213.47037,214.92718,210.99461
2021-01-22,CRM,221.93048,223.91612,219.94483
2021-01-22,CSCO,38.38427,38.487153,37.921291
2021-01-22,IBM,90.35228,91.944354,89.400079
2021-01-22,INTC,51.222069,53.897983,51.21303
2021-01-22,MSFT,215.84676,219.78254,215.70347
2021-01-22,NKE,127.76794,130.08766,127.73126
2021-01-22,VZ,40.98838,41.145286,40.481997
2021-01-22,WMT,45.392265,45.705572,45.016915
2021-01-25,AAPL,138.74817,140.85482,132.5544
2021-01-25,AMGN,216.50189,216.5103,212.08091
2021-01-25,CRM,222.07796,226.38347,217.55619
2021-01-25,CSCO,38.607182,38.727212,38.332825
2021-01-25,IBM,90.329399,91.060685,89.46861
2021-01-25,INTC,50.119164,51.077432,48.871611
2021-01-25,MSFT,219.26674,219.50556,214.19417
2021-01-25,NKE,126.11758,127.61209,123.54113
2021-01-25,VZ,41.665932,41.808575,40.781548
2021-01-25,WMT,45.35194,45.36745,44.753245
2021-01-26,AAPL,138.98112,140.08785,137.24337
2021-01-26,AMGN,217.76501,218.1608,214.61559
2021-01-26,CRM,222.41216,224.0341,220.7214
2021-01-26,CSCO,38.804382,38.881545,38.384275
2021-01-26,IBM,93.307899,93.384077,90.207538
2021-01-26,INTC,49.911232,50.806218,49.585782
2021-01-26,MSFT,221.9415,223.70877,219.79211
2021-01-26,NKE,123.87123,126.39267,123.51365
2021-01-26,VZ,40.346497,40.852878,40.232383
2021-01-26,WMT,45.758308,45.851372,45.125494
2021-01-27,AAPL,137.91322,140.08784,136.31139
2021-01-27,AMGN,211.41565,218.47239,210.79251
2021-01-27,CRM,220.95732,223.93579,217.81174
2021-01-27,CSCO,39.181625,39.833222,38.650059
2021-01-27,IBM,93.292664,95.059944,92.645166
2021-01-27,INTC,48.446716,49.585787,48.184548
2021-01-27,MSFT,222.48599,229.68885,219.84941
2021-01-27,NKE,120.13032,121.81738,119.44265
2021-01-27,VZ,39.319466,40.624645,39.269541
2021-01-27,WMT,44.619854,45.866877,44.529893
2021-01-28,AAPL,133.0883,137.84528,132.70969
2021-01-28,AMGN,208.62834,232.99849,205.00734
2021-01-28,CRM,222.64809,225.69537,221.1736
2021-01-28,CSCO,38.872982,39.670333,38.838687
2021-01-28,IBM,91.472061,93.848754,91.464444
2021-01-28,INTC,50.688698,51.891053,49.450184
2021-01-28,MSFT,228.24638,231.7905,224.57809
2021-01-28,NKE,123.52279,125.03564,120.57042
2021-01-28,VZ,39.490631,40.175318,39.226743
2021-01-28,WMT,44.591934,45.370548,44.554709
2021-01-29,AAPL,128.10808,132.74855,126.40916
2021-01-29,AMGN,203.30629,207.55044,202.31263
2021-01-29,CRM,221.72406,224.89913,219.22726
2021-01-29,CSCO,38.221378,38.898695,38.13564
2021-01-29,IBM,90.733124,92.401375,90.573152
2021-01-29,INTC,50.182446,51.674089,50.046844
2021-01-29,MSFT,221.58804,227.37707,221.00532
2021-01-29,NKE,122.48669,123.80701,121.16638
2021-01-29,VZ,39.048443,39.419314,38.855875
2021-01-29,WMT,43.580666,44.591933,43.537235
2021-02-01,AAPL,130.22443,131.42824,127.10812
2021-02-01,AMGN,202.4642,206.71677,201.74843
2021-02-01,CRM,224.57474,225.99024,220.92782
2021-02-01,CSCO,38.924412,39.121606,38.28996
2021-02-01,IBM,91.822464,92.134784,90.443681
2021-02-01,INTC,51.249195,51.882014,50.363251
2021-02-01,MSFT,228.93419,231.65676,222.03703
2021-02-01,NKE,124.4305,124.74224,122.22081
2021-02-01,VZ,38.713238,39.419321,38.670447
2021-02-01,WMT,43.202217,43.890873,43.177403
2021-02-02,AAPL,131.04961,132.33107,130.68069
2021-02-02,AMGN,202.51471,203.74416,199.40739
2021-02-02,CRM,230.21712,231.93736,227.44508
2021-02-02,CSCO,39.293083,39.387391,38.950136
2021-02-02,IBM,90.984535,92.172884,90.862655
2021-02-02,INTC,52.43346,52.686586,51.420953
2021-02-02,MSFT,228.80043,231.47523,228.0171
2021-02-02,NKE,127.98799,128.23555,125.38404
2021-02-02,VZ,38.870136,39.347988,38.634774
2021-02-02,WMT,43.667526,44.095608,43.254954
2021-02-03,AAPL,130.03029,131.80687,129.70992
2021-02-03,AMGN,199.6432,201.99264,194.8517
2021-02-03,CRM,230.8266,231.98652,228.31012
2021-02-03,CSCO,39.241634,39.576007,39.044441
2021-02-03,IBM,90.740776,91.25877,89.979016
2021-02-03,INTC,52.14418,52.731798,51.872973
2021-02-03,MSFT,232.13441,234.13096,228.56164
2021-02-03,NKE,127.10778,128.41892,126.5393
2021-02-03,VZ,39.076973,39.155427,38.691837
2021-02-03,WMT,43.80093,44.064604,43.624115
2021-02-04,AAPL,133.37956,133.38927,130.66129
2021-02-04,AMGN,199.76108,200.30002,196.83902
2021-02-04,CRM,233.93283,234.17858,231.46552
2021-02-04,CSCO,40.51054,40.570555,39.241639
2021-02-04,IBM,92.18811,92.249047,90.550327
2021-02-04,INTC,53.470249,53.552105,52.015027
2021-02-04,MSFT,231.18864,232.36366,229.62198
2021-02-04,NKE,128.94159,129.32668,127.37371
2021-02-04,VZ,39.326595,39.490634,38.934328
2021-02-04,WMT,44.213482,44.415115,43.819523
2021-02-05,AAPL,132.96634,133.60803,132.09131
2021-02-05,AMGN,199.00322,201.15897,198.21165
2021-02-05,CRM,234.82736,235.28937,232.38954
2021-02-05,CSCO,41.222164,41.445078,40.72489
2021-02-05,IBM,92.774651,92.789885,91.807216
2021-02-05,INTC,52.915447,53.73401,52.860875
2021-02-05,MSFT,231.37018,232.40189,229.66977
2021-02-05,NKE,133.04921,133.47098,129.5467
2021-02-05,VZ,39.454975,39.711732,39.347992
2021-02-05,WMT,44.78117,44.933171,44.213494
2021-02-08,AAPL,133.1122,133.16081,131.17739
2021-02-08,AMGN,200.0558,201.79051,198.6074
2021-02-08,CRM,234.8667,237.00963,233.09732
2021-02-08,CSCO,41.959488,42.302436,41.633691
2021-02-08,IBM,94.161087,94.442939,93.239355
2021-02-08,INTC,53.80677,53.861342,52.706261
2021-02-08,MSFT,231.62807,232.78395,230.04229
2021-02-08,NKE,131.49051,133.75522,130.93121
2021-02-08,VZ,39.262405,39.569087,39.076971
2021-02-08,WMT,44.989006,45.15962,44.812187
2021-02-09,AAPL,132.23718,134.05532,132.08163
2021-02-09,AMGN,199.2811,200.14003,197.71481
2021-02-09,CRM,232.67461,235.99713,232.22244
2021-02-09,CSCO,41.582253,41.865185,41.505089
2021-02-09,IBM,94.253685,94.639655,93.443151
2021-02-09,INTC,53.461151,53.943195,52.69716
2021-02-09,MSFT,232.86996,233.81569,230.58683
2021-02-09,NKE,130.00516,132.2332,129.92264
2021-02-09,VZ,39.226749,39.440713,38.998521
2021-02-09,WMT,45.237167,45.389168,44.84941
2021-02-10,AAPL,131.63432,133.18995,130.67178
2021-02-10,AMGN,200.8053,202.35474,199.32321
2021-02-10,CRM,232.69427,234.16877,229.98122
2021-02-10,CSCO,40.501965,40.647715,39.293079
2021-02-10,IBM,94.361763,95.264936,93.566667
2021-02-10,INTC,53.533913,54.043237,52.860872
2021-02-10,MSFT,231.96245,234.92382,230.11874
2021-02-10,NKE,130.61946,130.74782,129.18911
2021-02-10,VZ,39.198215,39.540558,39.169686
2021-02-10,WMT,44.709808,45.258871,44.526791
2021-02-11,AAPL,131.38156,132.6066,130.05929
2021-02-11,AMGN,199.39702,202.86679,198.50626
2021-02-11,CRM,237.13739,238.75932,234.52262
2021-02-11,CSCO,40.793476,41.076405,40.467676
2021-02-11,IBM,93.335075,94.338594,93.118934
2021-02-11,INTC,55.17104,55.47118,53.533917
2021-02-11,MSFT,233.55775,234.18823,231.32238
2021-02-11,NKE,131.60974,132.35243,130.57367
2021-02-11,VZ,38.94146,39.26954,38.855875
2021-02-11,WMT,44.67569,44.964178,44.579523
2021-02-12,AAPL,131.61487,131.77043,129.98148
2021-02-12,AMGN,201.23795,201.35671,198.08207
2021-02-12,CRM,236.28218,237.45195,234.84702
2021-02-12,CSCO,40.544842,40.887786,40.219042
2021-02-12,IBM,93.25016,93.682443,92.702081
2021-02-12,INTC,56.216976,56.853632,54.961848
2021-02-12,MSFT,234.03542,234.33155,231.87646
2021-02-12,NKE,130.30771,131.52717,129.64755
2021-02-12,VZ,38.65617,38.998512,38.641905
2021-02-12,WMT,44.815285,44.858716,44.567121
2021-02-16,AAPL,129.49536,132.23713,129.10645
2021-02-16,AMGN,197.53062,201.64514,197.26764
2021-02-16,CRM,244.36238,246.95748,239.65385
2021-02-16,CSCO,39.876087,40.519112,39.78178
2021-02-16,IBM,92.686646,93.095772,92.138573
2021-02-16,INTC,56.817261,57.181064,56.116936
2021-02-16,MSFT,232.80312,235.12447,232.05799
2021-02-16,NKE,129.93178,131.4538,129.30829
2021-02-16,VZ,38.620514,38.741759,38.392286
2021-02-16,WMT,45.184425,45.410874,44.957977
2021-02-17,AAPL,127.21055,128.55227,125.87856
2021-02-17,AMGN,199.88057,200.07569,196.17327
2021-02-17,CRM,243.44821,245.25692,241.32494
2021-02-17,CSCO,39.653183,39.781789,39.327383
2021-02-17,IBM,92.609467,93.064906,91.876122
2021-02-17,INTC,56.253353,56.562588,55.671266
2021-02-17,MSFT,233.81802,233.92335,230.69663
2021-02-17,NKE,132.02232,132.54494,128.5565
2021-02-17,VZ,40.646038,40.831472,39.676067
2021-02-17,WMT,45.662148,45.755211,44.824597
2021-02-18,AAPL,126.11192,126.39386,123.87571
2021-02-18,AMGN,197.26764,199.72786,197.07252
2021-02-18,CRM,242.80928,243.79227,238.4448
2021-02-18,CSCO,39.730339,39.781782,39.17305
2021-02-18,IBM,93.196144,93.358253,92.401048
2021-02-18,INTC,56.035076,56.371595,55.152848
2021-02-18,MSFT,233.42545,233.55949,230.62002
2021-02-18,NKE,133.0309,133.30597,129.47339
2021-02-18,VZ,40.638916,41.088241,40.317969
2021-02-18,WMT,42.702793,43.645818,42.65316
2021-02-19,AAPL,126.26746,127.08417,125.22715
2021-02-19,AMGN,196.55499,197.79358,195.84238
2021-02-19,CRM,242.36693,245.1488,241.79679
2021-02-19,CSCO,39.164482,39.961833,39.078747
2021-02-19,IBM,91.852982,93.219314,91.382098
2021-02-19,INTC,57.308395,57.535774,56.253361
2021-02-19,MSFT,230.72534,233.49248,229.96892
2021-02-19,NKE,130.21602,133.40677,129.73923
2021-02-19,VZ,40.26091,40.938464,40.189587
2021-02-19,WMT,42.913738,43.248756,42.705899
2021-02-22,AAPL,122.50482,126.12163,122.11592
2021-02-22,AMGN,196.36839,198.34506,195.22311
2021-02-22,CRM,236.85236,240.36165,236.29206
2021-02-22,CSCO,38.950134,39.164476,38.427141
2021-02-22,IBM,93.296478,93.504907,91.428393
2021-02-22,INTC,55.216511,57.026442,55.171036
2021-02-22,MSFT,224.53999,227.81459,222.5197
2021-02-22,NKE,125.31071,130.61949,124.93479
2021-02-22,VZ,40.26091,40.539063,40.046946
2021-02-22,WMT,42.712097,42.913731,42.265403
2021-02-23,AAPL,122.36871,123.19513,115.10592
2021-02-23,AMGN,197.20825,201.90812,195.9442
2021-02-23,CRM,231.63263,234.89618,225.11538
2021-02-23,CSCO,39.018715,39.250204,38.667195
2021-02-23,IBM,93.180695,93.674735,92.478231
2021-02-23,INTC,55.589413,55.935028,53.815862
2021-02-23,MSFT,223.35272,224.8464,219.00573
2021-02-23,NKE,124.8156,125.45741,120.64377
2021-02-23,VZ,40.674568,41.031175,40.146792
2021-02-23,WMT,42.023441,42.619034,41.896259
2021-02-24,AAPL,121.87287,122.07705,118.83942
2021-02-24,AMGN,195.11284,195.79151,193.17859
2021-02-24,CRM,236.38049,237.39298,227.57286
2021-02-24,CSCO,39.215923,39.267363,38.615766
2021-02-24,IBM,95.110558,95.326699,93.034043
2021-02-24,INTC,57.472099,57.553956,54.916371
2021-02-24,MSFT,224.57829,225.20065,219.26424
2021-02-24,NKE,124.37551,124.65976,122.81681
2021-02-24,VZ,40.738758,40.952722,40.417811
2021-02-24,WMT,41.322384,42.237488,41.272751
2021-02-25,AAPL,117.6338,122.95207,117.19629
2021-02-25,AMGN,193.01738,195.54547,192.49139
2021-02-25,CRM,227.15019,236.26255,225.86247
2021-02-25,CSCO,39.027298,39.644602,38.787237
2021-02-25,IBM,94.53933,95.990576,94.438978
2021-02-25,INTC,54.934566,57.790436,54.688998
2021-02-25,MSFT,219.25467,224.61658,218.19186
2021-02-25,NKE,124.27459,127.61205,123.34854
2021-02-25,VZ,40.296574,40.553331,39.754532
2021-02-25,WMT,40.93153,41.57055,40.785735
2021-02-26,AAPL,117.8963,121.38671,117.83796
2021-02-26,AMGN,190.81172,195.38435,189.70886
2021-02-26,CRM,212.81815,226.58006,212.66086
2021-02-26,CSCO,38.470005,39.250208,38.375694
2021-02-26,IBM,91.806641,94.369476,91.768046
2021-02-26,INTC,55.280178,56.107834,54.279716
2021-02-26,MSFT,222.50056,225.36344,219.78129
2021-02-26,NKE,123.82903,125.73085,122.52441
2021-02-26,VZ,39.440704,40.375015,39.433573
2021-02-26,WMT,40.3018,40.888088,40.283187
2021-03-01,AAPL,124.24517,124.38129,119.38387
2021-03-01,AMGN,192.61017,193.3652,191.07465
2021-03-01,CRM,213.84042,216.45519,211.37312
2021-03-01,CSCO,39.370251,39.627463,38.770097
2021-03-01,IBM,93.203865,94.423532,92.524565
2021-03-01,INTC,57.190151,57.372054,56.071451
2021-03-01,MSFT,226.8667,227.37417,223.23782
2021-03-01,NKE,126.46586,127.84398,124.49055
2021-03-01,VZ,39.483509,39.904305,39.426451
2021-03-01,WMT,40.751602,41.123846,40.677151
2021-03-02,AAPL,121.64923,125.14937,121.54228
2021-03-02,AMGN,191.46489,193.33126,191.11706
2021-03-02,CRM,209.83965,214.88241,209.71185
2021-03-02,CSCO,39.027298,39.507424,38.941559
2021-03-02,IBM,92.887352,94.0993,92.83332
2021-03-02,INTC,55.698559,57.426631,55.580321
2021-03-02,MSFT,223.9272,227.21138,223.52506
2021-03-02,NKE,125.88705,127.02629,124.59161
2021-03-02,VZ,39.212479,39.597615,39.169685
2021-03-02,WMT,40.360748,41.17969,40.329728
2021-03-03,AAPL,118.67411,122.22286,118.46021
2021-03-03,AMGN,189.98029,191.4649,187.74911
2021-03-03,CRM,202.4967,209.69223,201.9069
2021-03-03,CSCO,38.692932,39.035877,38.581474
2021-03-03,IBM,94.454414,94.662837,92.617204
2021-03-03,INTC,54.479805,55.953214,54.297902
2021-03-03,MSFT,217.88548,223.64955,217.59823
2021-03-03,NKE,123.35129,126.24536,123.25022
2021-03-03,VZ,39.497768,39.918565,38.798819
2021-03-03,WMT,39.579025,40.304907,39.566618
2021-03-04,AAPL,116.79766,120.17141,115.32955
2021-03-04,AMGN,188.2581,193.31428,186.84983
